Company Name,Final Category
MPHASIS SOFTWARE AND SERVICES (INDIA) PRIVATE LIMITED,cat-a
MSOURCE (INDIA) PRIVATE LIMITED,cat-a
MSV INTERNATIONAL INDIA LIMITED,cat-a
ORIENTAL BANK OF COMMERCE,cat-a
NATIONAL OILWELL VARCO PTE LTD,cat-a
NATIONAL BANK OF ABU DHABI PJSC,cat-a
ORIENT BELL LIMITED,cat-a
NAHAR SPINNING MILLS LTD,cat-a
PANAMA PETROCHEM LIMITED,cat-a
NAVIN FLUORINE INTERNATIONAL LIMITED,cat-a
NAGARJUNA AGRICHEM LIMITED,cat-a
NATCO PHARMA LIMITED,cat-a
NECTAR LIFE SCIENCES LIMITED,cat-a
ORIENT ABRASIVES LIMITED,cat-a
NATIONAL PEROXIDE LIMITED,cat-a
NILKAMAL LIMITED,cat-a
ORIENT CEMENT LIMITED,cat-a
NAVA BHARAT VENTURES LIMITED,cat-a
OCL IRON AND STEEL LIMITED,cat-a
NRB BEARINGS LIMITED (FULL FLEDGED PUBLIC CO),cat-a
MUNJAL AUTO INDUSTRIES LIMITED,cat-a
ORBIT EXPORTS LTD,cat-a
MULTI COMMODITY EXCHANGE OF INDIA LIMITED,cat-a
ORIENTAL HOTELS LIMITED,cat-a
NAVKAR CORPORATION LIMITED,cat-a
OPTIEMUS INFRACOM LIMITED,cat-a
MUTHOOT FINANCE LIMITED,cat-a
NIIT LIMITED,cat-a
NUCLEUS SOFTWARE EXPORTS LIMITED,cat-a
OMAXE LIMITED,cat-a
PARAKH AGRO INDUSTRIES LTD,cat-a
OCEAN SPARKLE LIMITED,cat-a
NOVARTIS HEALTHCARE PRIVATE LIMITED,cat-a
ORIENT BLACKSWAN PRIVATE LIMITED,cat-a
ONGC PETRO ADDITIONS LIMITED,cat-a
NEETA CHEMICALS (INDIA) PRIVATE LIMITED,cat-a
NOVOZYMES SOUTH ASIA PRIVATE LIMITED,cat-a
NCR CORPORATION INDIA PRIVATE LIMITED,cat-a
MUNGI ENGINEERS PRIVATE LIMITED,cat-a
NELSON GLOBAL PRODUCTS INDIA PRIVATE LIMITED,cat-a
NIRMAL INDUSTRIAL CONTROLS PRIVATE LIMITED,cat-a
NOIDA POWER COMPANY LIMITED,cat-a
ORIENT ELECTRICALS AND ENGINEERS (INDIA) PRIVATE LIMITED,cat-a
NAPINO AUTO AND ELECTRONICS LIMITED,cat-a
NTPC BHEL POWER PROJECTS PRIVATE LIMITED,cat-a
NABHA POWER LIMITED,cat-a
NORTH EASTERN ELECTRICITY SUPPLY COMPANY OF ODISHA LIMITED,cat-a
OPG POWER GENERATION PRIVATE LIMITED,cat-a
OSWAL WOOLLEN MILLS LTD,cat-a
MUMBAI INTERNATIONAL AIRPORT PRIVATE LIMITED,cat-a
OLYMPIA INFRATECH PRIVATE LIMITED,cat-a
NANDED CITY DEVELOPMENT AND CONSTRUCTION COMPANY LIMITED,cat-a
MTC BUSINESS PRIVATE LIMITED,cat-a
PAREKH INTEGRATED SERVICES PRIVATE LIMITED,cat-a
PAN INDIA FOOD SOLUTIONS PRIVATE LIMITED,cat-a
OM FREIGHT FORWARDERS PRIVATE LIMITED,cat-a
NISSAN RENAULT FINANCIAL SERVICES INDIA PRIVATE LIMITED,cat-a
PALAVA DWELLERS PRIVATE LIMITED,cat-a
PACL LIMITED,cat-a
NARULA INFRASTRUCTURE PRIVATE LIMITED,cat-a
NAVISITE INDIA PRIVATE LIMITED,cat-a
NETCORE SOLUTIONS PRIVATE LIMITED,cat-a
NESS TECHNOLOGIES (INDIA) PRIVATE LIMITED,cat-a
NSEIT LIMITED,cat-a
ODESSA SOLUTIONS PRIVATE LIMITED,cat-a
NOMURA SERVICES INDIA PRIVATE LIMITED,cat-a
OAKTON GLOBAL TECHNOLOGY SERVICES CENTRE (INDIA) PRIVATE LIMITED,cat-a
NORTHERN OPERATING SERVICES PRIVATE LIMITED,cat-a
NOKIA SOLUTIONS AND NETWORKS INDIA PRIVATE LIMITED,cat-a
ORANGE BUSINESS SERVICES INDIA SOLUTIONS PRIVATE LIMITED,cat-a
NELITO SYSTEMS LIMITED,cat-a
MSYS TECH INDIA PRIVATE LIMITED,cat-a
NWS DIGITAL INDIA PRIVATE LIMITED,cat-a
NUZIVEEDU SEEDS LIMITED,cat-a
MUSIGMA BUSINESS SOLUTIONS PRIVATE LIMITED,cat-a
ORIENTAL STRUCTURAL ENGINEERS PRIVATE LIMITED,cat-a
ORACLE INDIA PRIVATE LIMITED,cat-a
NEEL METAL PRODUCTS LIMITED,cat-a
NIKON INDIA PRIVATE LIMITED,cat-a
NOMURA RESEARCH INSTITUTE INDIA PRIVATE LIMITED,cat-a
NIELSEN (INDIA) PRIVATE LIMITED,cat-a
NISA INDUSTRIAL SERVICES PRIVATE LIMITED,cat-a
OLAM AGRO INDIA PRIVATE LIMITED,cat-a
NETWORK SOLUTIONS PRIVATE LIMITED,cat-a
PAN INDIA NETWORK LIMITED,cat-a
NORINCO PRIVATE LIMITED,cat-a
MSYS TECH INDIA PRIVATE LIMITED,cat-a
MTC BUSINESS PRIVATE LIMITED,cat-a
MULTI COMMODITY EXCHANGE OF INDIA LIMITED,cat-a
MUMBAI INTERNATIONAL AIRPORT PRIVATE LIMITED,cat-a
MUNGI ENGINEERS PRIVATE LIMITED,cat-a
MUNJAL AUTO INDUSTRIES LIMITED,cat-a
MUSIGMA BUSINESS SOLUTIONS PRIVATE LIMITED,cat-a
MUTHOOT FINANCE LIMITED,cat-a
NABHA POWER LIMITED,cat-a
NAGARJUNA AGRICHEM LIMITED,cat-a
NAHAR SPINNING MILLS LTD,cat-a
NANDED CITY DEVELOPMENT AND CONSTRUCTION COMPANY LIMITED,cat-a
NAPINO AUTO AND ELECTRONICS LIMITED,cat-a
NARULA INFRASTRUCTURE PRIVATE LIMITED,cat-a
NATCO PHARMA LIMITED,cat-a
NATIONAL BANK OF ABU DHABI PJSC,cat-a
NATIONAL OILWELL VARCO PTE LTD,cat-a
NATIONAL PEROXIDE LIMITED,cat-a
NAVA BHARAT VENTURES LIMITED,cat-a
NAVIN FLUORINE INTERNATIONAL LIMITED,cat-a
NAVISITE INDIA PRIVATE LIMITED,cat-a
NAVKAR CORPORATION LIMITED,cat-a
NCR CORPORATION INDIA PRIVATE LIMITED,cat-a
NECTAR LIFE SCIENCES LIMITED,cat-a
NEEL METAL PRODUCTS LIMITED,cat-a
NEETA CHEMICALS (INDIA) PRIVATE LIMITED,cat-a
NELITO SYSTEMS LIMITED,cat-a
NELSON GLOBAL PRODUCTS INDIA PRIVATE LIMITED,cat-a
NESS TECHNOLOGIES (INDIA) PRIVATE LIMITED,cat-a
NETCORE SOLUTIONS PRIVATE LIMITED,cat-a
NETWORK SOLUTIONS PRIVATE LIMITED,cat-a
NIIT LIMITED,cat-a
NIKON INDIA PRIVATE LIMITED,cat-a
NILKAMAL LIMITED,cat-a
NIRMAL INDUSTRIAL CONTROLS PRIVATE LIMITED,cat-a
NISA INDUSTRIAL SERVICES PRIVATE LIMITED,cat-a
NISSAN RENAULT FINANCIAL SERVICES INDIA PRIVATE LIMITED,cat-a
NOIDA POWER COMPANY LIMITED,cat-a
NOKIA SOLUTIONS AND NETWORKS INDIA PRIVATE LIMITED,cat-a
NOMURA RESEARCH INSTITUTE INDIA PRIVATE LIMITED,cat-a
NOMURA SERVICES INDIA PRIVATE LIMITED,cat-a
NORINCO PRIVATE LIMITED,cat-a
NORTH EASTERN ELECTRICITY SUPPLY COMPANY OF ODISHA LIMITED,cat-a
NORTHERN OPERATING SERVICES PRIVATE LIMITED,cat-a
NOVARTIS HEALTHCARE PRIVATE LIMITED,cat-a
NOVOZYMES SOUTH ASIA PRIVATE LIMITED,cat-a
NRB BEARINGS LIMITED (FULL FLEDGED PUBLIC CO),cat-a
NSEIT LIMITED,cat-a
NTPC BHEL POWER PROJECTS PRIVATE LIMITED,cat-a
NUCLEUS SOFTWARE EXPORTS LIMITED,cat-a
NUZIVEEDU SEEDS LIMITED,cat-a
NWS DIGITAL INDIA PRIVATE LIMITED,cat-a
OAKTON GLOBAL TECHNOLOGY SERVICES CENTRE (INDIA) PRIVATE LIMITED,cat-a
OCEAN SPARKLE LIMITED,cat-a
OCL IRON AND STEEL LIMITED,cat-a
ODESSA SOLUTIONS PRIVATE LIMITED,cat-a
OLAM AGRO INDIA PRIVATE LIMITED,cat-a
OLYMPIA INFRATECH PRIVATE LIMITED,cat-a
OM FREIGHT FORWARDERS PRIVATE LIMITED,cat-a
OMAXE LIMITED,cat-a
ONGC PETRO ADDITIONS LIMITED,cat-a
OPG POWER GENERATION PRIVATE LIMITED,cat-a
OPTIEMUS INFRACOM LIMITED,cat-a
ORACLE INDIA PRIVATE LIMITED,cat-a
ORANGE BUSINESS SERVICES INDIA SOLUTIONS PRIVATE LIMITED,cat-a
ORBIT EXPORTS LTD,cat-a
ORIENT ABRASIVES LIMITED,cat-a
ORIENT BELL LIMITED,cat-a
ORIENT BLACKSWAN PRIVATE LIMITED,cat-a
ORIENT CEMENT LIMITED,cat-a
ORIENT ELECTRICALS AND ENGINEERS (INDIA) PRIVATE LIMITED,cat-a
ORIENTAL BANK OF COMMERCE,cat-a
ORIENTAL HOTELS LIMITED,cat-a
ORIENTAL STRUCTURAL ENGINEERS PRIVATE LIMITED,cat-a
OSWAL WOOLLEN MILLS LTD,cat-a
PACL LIMITED,cat-a
PALAVA DWELLERS PRIVATE LIMITED,cat-a
PAN INDIA FOOD SOLUTIONS PRIVATE LIMITED,cat-a
PAN INDIA NETWORK LIMITED,cat-a
PANAMA PETROCHEM LIMITED,cat-a
PARAKH AGRO INDUSTRIES LTD,cat-a
PAREKH INTEGRATED SERVICES PRIVATE LIMITED,cat-a
PRICE WATERHOUSE & CO LLP,cat-a
PRICE WATERHOUSE AND CO BANGALORE LLP,cat-a
PRESTIGE ESTATES PROJECTS LIMITED,cat-a
PENINSULA LAND LIMITED,cat-a
POLYGENTA TECHNOLOGIES LIMITED,cat-a
PROCTER & GAMBLE HYGIENE AND HEALTH CARE LIMITED,cat-a
PLASTIBLENDS INDIA LIMITED,cat-a
PTC INDIA LIMITED,cat-a
POLY MEDICURE LIMITED,cat-a
PERSISTENT SYSTEMS LIMITED,cat-a
PVR LIMITED,cat-a
PAUL MERCHANTS LIMITED,cat-a
PATTABHI AGRO FOODS PRIVATE LIMITED,cat-a
PLANT LIPIDS PRIVATE LIMITED,cat-a
PREMIER MILLS PRIVATE LIMITED,cat-a
PREMIER FINE LINENS PRIVATE LIMITED,cat-a
PARKSONS PACKAGING LIMITED,cat-a
PRAXAIR INDIA PRIVATE LIMITED,cat-a
PPG ASIAN PAINTS PRIVATE LIMITED,cat-a
PREMIER MEDICAL CORPORATION PRIVATE LIMITED,cat-a
PENNA CEMENT INDUSTRIES LIMITED,cat-a
PIRAMAL GLASS LIMITED,cat-a
PARKER HANNIFIN INDIA PRIVATE LIMITED,cat-a
POTAIN INDIA PRIVATE LIMITED,cat-a
PRASAD GWK COOLTECH PRIVATE LIMITED,cat-a
PENTAIR WATER INDIA PRIVATE LIMITED,cat-a
POLYCAB WIRES PRIVATE LIMITED,cat-a
PRASAD KOCH TECHNIK PRIVATE LIMITED,cat-a
PEAREY LALL & SONS (E.P.) PRIVATE LIMITED,cat-a
PPN POWER GENERATING COMPANY PRIVATE LIMITED,cat-a
PASHMINA REALTY PRIVATE LIMITED,cat-a
PRL DEVELOPERS PVT LTD,cat-a
POPULAR VEHICLES AND SERVICES PVT LTD.,cat-a
PJL CLOTHING (INDIA) LIMITED,cat-a
PERFETTI VAN MELLE INDIA PRIVATE LIMITED,cat-a
QUEST RETAIL PRIVATE LIMITED,cat-a
PENINSULA FACILITY MANAGEMENT SERVICES LIMITED,cat-a
PETRONET CCK LIMITED,cat-a
PRINCIPAL GLOBAL SERVICES PRIVATE LIMITED,cat-a
QUALCOMM INDIA PRIVATE LIMITED,cat-a
PINE LABS PRIVATE LIMITED.,cat-a
PNB HOUSING FINANCE LTD,cat-a
PNB METLIFE INDIA INSURANCE COMPANY LIMITED,cat-a
QUANT BROKING PRIVATE LIMITED,cat-a
QUANT CAPITAL ADVISORS PRIVATE LIMITED,cat-a
QUANT COMMODITY BROKING PRIVATE LIMITED,cat-a
QUALITY ENGINEERING AND SOFTWARE TECHNOLOGIES PRIVATE LIMITED,cat-a
QUEST GLOBAL ENGINEERING PRIVATE LIMITED,cat-a
PHYSICIANS INTERACTIVE INDIA PRIVATE LIMITED,cat-a
PROLIFICS CORPORATION LIMITED,cat-a
PEGASYSTEMS WORLDWIDE INDIA PRIVATE LIMITED,cat-a
Q2AMEDIA SERVICES PRIVATE LIMITED,cat-a
PHOTON INTERACTIVE PRIVATE LIMITED,cat-a
PRIMETALS TECHNOLOGIES INDIA PRIVATE LIMITED,cat-a
POWERTEC ENGINEERING PRIVATE LIMITED,cat-a
PROTHIOUS ENGINEERING SERVICES PRIVATE LIMITED,cat-a
PETROFAC ENGINEERING SERVICES INDIA PRIVATE LIMITED,cat-a
PERNOD RICARD INDIA PRIVATE LIMITED,cat-a
PC SOLUTIONS PRIVATE LIMITED,cat-a
PEOPLE COMBINE AVENUES LIMITED,cat-a
POOJA HARDWARE PRIVATE LIMITED,cat-a
POSITIVE PACKAGING INDUSTRIES LIMITED,cat-a
QUANT INVESTMENT SERVICES PRIVATE LIMITED,cat-a
QUALITY CARE INDIA LIMITED,cat-a
PRANA STUDIOS PRIVATE LIMITED,cat-a
PRECEPTOR MARKETING SERVICES PRIVATE LIMITED,cat-a
PROMPT PERSONNEL CONSULTANCY SERVICES PRIVATE LIMITED,cat-a
PARKER HANNIFIN INDIA PRIVATE LIMITED,cat-a
PARKSONS PACKAGING LIMITED,cat-a
PASHMINA REALTY PRIVATE LIMITED,cat-a
PATTABHI AGRO FOODS PRIVATE LIMITED,cat-a
PAUL MERCHANTS LIMITED,cat-a
PC SOLUTIONS PRIVATE LIMITED,cat-a
PEAREY LALL & SONS (E.P.) PRIVATE LIMITED,cat-a
PEGASYSTEMS WORLDWIDE INDIA PRIVATE LIMITED,cat-a
PENINSULA FACILITY MANAGEMENT SERVICES LIMITED,cat-a
PENINSULA LAND LIMITED,cat-a
PENNA CEMENT INDUSTRIES LIMITED,cat-a
PENTAIR WATER INDIA PRIVATE LIMITED,cat-a
PEOPLE COMBINE AVENUES LIMITED,cat-a
PERFETTI VAN MELLE INDIA PRIVATE LIMITED,cat-a
PERNOD RICARD INDIA PRIVATE LIMITED,cat-a
PERSISTENT SYSTEMS LIMITED,cat-a
PETROFAC ENGINEERING SERVICES INDIA PRIVATE LIMITED,cat-a
PETRONET CCK LIMITED,cat-a
PHOTON INTERACTIVE PRIVATE LIMITED,cat-a
PHYSICIANS INTERACTIVE INDIA PRIVATE LIMITED,cat-a
PINE LABS PRIVATE LIMITED.,cat-a
PIRAMAL GLASS LIMITED,cat-a
PJL CLOTHING (INDIA) LIMITED,cat-a
PLANT LIPIDS PRIVATE LIMITED,cat-a
PLASTIBLENDS INDIA LIMITED,cat-a
PNB HOUSING FINANCE LTD,cat-a
PNB METLIFE INDIA INSURANCE COMPANY LIMITED,cat-a
POLY MEDICURE LIMITED,cat-a
POLYCAB WIRES PRIVATE LIMITED,cat-a
POLYGENTA TECHNOLOGIES LIMITED,cat-a
POOJA HARDWARE PRIVATE LIMITED,cat-a
POPULAR VEHICLES AND SERVICES PVT LTD.,cat-a
POSITIVE PACKAGING INDUSTRIES LIMITED,cat-a
POTAIN INDIA PRIVATE LIMITED,cat-a
POWERTEC ENGINEERING PRIVATE LIMITED,cat-a
PPG ASIAN PAINTS PRIVATE LIMITED,cat-a
PPN POWER GENERATING COMPANY PRIVATE LIMITED,cat-a
PRANA STUDIOS PRIVATE LIMITED,cat-a
PRASAD GWK COOLTECH PRIVATE LIMITED,cat-a
PRASAD KOCH TECHNIK PRIVATE LIMITED,cat-a
PRAXAIR INDIA PRIVATE LIMITED,cat-a
PRECEPTOR MARKETING SERVICES PRIVATE LIMITED,cat-a
PREMIER FINE LINENS PRIVATE LIMITED,cat-a
PREMIER MEDICAL CORPORATION PRIVATE LIMITED,cat-a
PREMIER MILLS PRIVATE LIMITED,cat-a
PRESTIGE ESTATES PROJECTS LIMITED,cat-a
PRICE WATERHOUSE & CO LLP,cat-a
PRICE WATERHOUSE AND CO BANGALORE LLP,cat-a
PRIMETALS TECHNOLOGIES INDIA PRIVATE LIMITED,cat-a
PRINCIPAL GLOBAL SERVICES PRIVATE LIMITED,cat-a
PRL DEVELOPERS PVT LTD,cat-a
PROCTER & GAMBLE HYGIENE AND HEALTH CARE LIMITED,cat-a
PROLIFICS CORPORATION LIMITED,cat-a
PROMPT PERSONNEL CONSULTANCY SERVICES PRIVATE LIMITED,cat-a
PROTHIOUS ENGINEERING SERVICES PRIVATE LIMITED,cat-a
PTC INDIA LIMITED,cat-a
PVR LIMITED,cat-a
Q2AMEDIA SERVICES PRIVATE LIMITED,cat-a
QUALCOMM INDIA PRIVATE LIMITED,cat-a
QUALITY CARE INDIA LIMITED,cat-a
QUALITY ENGINEERING AND SOFTWARE TECHNOLOGIES PRIVATE LIMITED,cat-a
QUANT BROKING PRIVATE LIMITED,cat-a
QUANT CAPITAL ADVISORS PRIVATE LIMITED,cat-a
QUANT COMMODITY BROKING PRIVATE LIMITED,cat-a
QUANT INVESTMENT SERVICES PRIVATE LIMITED,cat-a
QUEST GLOBAL ENGINEERING PRIVATE LIMITED,cat-a
QUEST RETAIL PRIVATE LIMITED,cat-a
RAMCO INDUSTRIES LIMITED,cat-a
RANE HOLDINGS LIMITED,cat-a
RELIANCE POWER LIMITED,cat-a
RELIANCE COMMUNICATIONS LIMITED,cat-a
REDINGTON (INDIA) LIMITED,cat-a
RELIANCE INDUSTRIAL INFRASTRUCTURE LIMITED,cat-a
RANE BRAKE LINING LIMITED,cat-a
RELAXO FOOTWEARS LIMITED,cat-a
RELIGARE ENTERPRISES LIMITED,cat-a
RICOH INDIA LIMITED,cat-a
RAIPUR COAL FEEDER PRIVATE LIMITED,cat-a
QUIPPO OIL AND GAS INFRASTRUCTURE LIMITED,cat-a
RAVI FOODS PVT LTD.,cat-a
RICH GRAVISS PRODUCTS PRIVATE LIMITED,cat-a
RAYMOND APPAREL LTD,cat-a
RAJASTHAN PATRIKA PRIVATE LIMITED,cat-a
RAVESHIA COLOURS PRIVATE LIMITED,cat-a
RASHTRIYA ISPAT NIGAM LTD,cat-a
RASHMI METALIKS LIMITED,cat-a
R R KABEL LIMITED,cat-a
RAJSRIYA AUTOMOTIVE INDUSTRIES PRIVATE LIMITED,cat-a
RAJ PROCESS EQUIPMENTS AND SYSTEMS PRIVATE LIMITED,cat-a
RASHI PERIPHERALS PRIVATE LIMITED,cat-a
RANE TRW STEERING SYSTEMS PRIVATE LIMITED,cat-a
REGEN POWERTECH PRIVATE LIMITED,cat-a
RENEW POWER VENTURE PVT LTD,cat-a
RELCON INFRAPROJECTS LTD.,cat-a
R MALL DEVELOPERS PRIVATE LIMITED,cat-a
RELIANCE COMMODITIES LIMITED,cat-a
RELIANCE BRANDS LIMITED,cat-a
RAPTAKOS BRETT AND COMPANY LIMITED,cat-a
RITCO LOGISTICS PRIVATE LIMITED,cat-a
RELIANCE GAS PIPELINES LIMITED,cat-a
RELIANCE GLOBALCOM MANAGEMENT PRIVATE LIMITED,cat-a
RELIANCE COMMUNICATIONS INFRASTRUCTURE LIMITED,cat-a
RELIGARE SECURITIES LIMITED,cat-a
RELIANCE SECURITIES LIMITED,cat-a
RATNABALI CAPITAL MARKETS LTD,cat-a
RELIANCE GENERAL INSURANCE COMPANY LIMITED,cat-a
RELIANCE MONEY INFRASTRUCTURE LIMITED,cat-a
RIDAAN AND RUHAN BUILDWELL PRIVATE LIMITED,cat-a
QUICK HEAL TECHNOLOGIES LIMITED,cat-a
ROBERT BOSCH ENGINEERING AND BUSINESS SOLUTIONS PRIVATE LIMITED,cat-a
RELIANCE INTEGRATED SERVICES PRIVATE LIMITED,cat-a
RELIANCE IDC LIMITED,cat-a
RELIANCE TECH SERVICES LIMITED,cat-a
QUINTILES RESEARCH (INDIA) PRIVATE LIMITED,cat-a
RELIANCE CORPORATE IT PARK LIMITED,cat-a
RELIANCE HR SERVICES PRIVATE LIMITED,cat-a
RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,cat-a
RADICO KHAITAN FINANCE LIMITED,cat-a
RELIGARE HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED,cat-a
RECKITT BENCKISER (INDIA) PRIVATE LIMITED,cat-a
RELIGARE FINVEST LIMITED,cat-a
RAAY GLOBAL INVESTMENTS PRIVATE LIMITED,cat-a
RELIANCE FOUNDATION,cat-a
RAKSHA TPA PRIVATE LIMITED,cat-a
RING PLUS AQUA LIMITED,cat-a
QUICK HEAL TECHNOLOGIES LIMITED,cat-a
QUINTILES RESEARCH (INDIA) PRIVATE LIMITED,cat-a
QUIPPO OIL AND GAS INFRASTRUCTURE LIMITED,cat-a
R MALL DEVELOPERS PRIVATE LIMITED,cat-a
R R KABEL LIMITED,cat-a
RAAY GLOBAL INVESTMENTS PRIVATE LIMITED,cat-a
RADICO KHAITAN FINANCE LIMITED,cat-a
RAIPUR COAL FEEDER PRIVATE LIMITED,cat-a
RAJ PROCESS EQUIPMENTS AND SYSTEMS PRIVATE LIMITED,cat-a
RAJASTHAN PATRIKA PRIVATE LIMITED,cat-a
RAJSRIYA AUTOMOTIVE INDUSTRIES PRIVATE LIMITED,cat-a
RAKSHA TPA PRIVATE LIMITED,cat-a
RAMCO INDUSTRIES LIMITED,cat-a
RANE BRAKE LINING LIMITED,cat-a
RANE HOLDINGS LIMITED,cat-a
RANE TRW STEERING SYSTEMS PRIVATE LIMITED,cat-a
RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,cat-a
RAPTAKOS BRETT AND COMPANY LIMITED,cat-a
RASHI PERIPHERALS PRIVATE LIMITED,cat-a
RASHMI METALIKS LIMITED,cat-a
RASHTRIYA ISPAT NIGAM LTD,cat-a
RATNABALI CAPITAL MARKETS LTD,cat-a
RAVESHIA COLOURS PRIVATE LIMITED,cat-a
RAVI FOODS PVT LTD.,cat-a
RAYMOND APPAREL LTD,cat-a
RECKITT BENCKISER (INDIA) PRIVATE LIMITED,cat-a
REDINGTON (INDIA) LIMITED,cat-a
REGEN POWERTECH PRIVATE LIMITED,cat-a
RELAXO FOOTWEARS LIMITED,cat-a
RELCON INFRAPROJECTS LTD.,cat-a
RELIANCE BRANDS LIMITED,cat-a
RELIANCE COMMODITIES LIMITED,cat-a
RELIANCE COMMUNICATIONS INFRASTRUCTURE LIMITED,cat-a
RELIANCE COMMUNICATIONS LIMITED,cat-a
RELIANCE CORPORATE IT PARK LIMITED,cat-a
RELIANCE FOUNDATION,cat-a
RELIANCE GAS PIPELINES LIMITED,cat-a
RELIANCE GENERAL INSURANCE COMPANY LIMITED,cat-a
RELIANCE GLOBALCOM MANAGEMENT PRIVATE LIMITED,cat-a
RELIANCE HR SERVICES PRIVATE LIMITED,cat-a
RELIANCE IDC LIMITED,cat-a
RELIANCE INDUSTRIAL INFRASTRUCTURE LIMITED,cat-a
RELIANCE INTEGRATED SERVICES PRIVATE LIMITED,cat-a
RELIANCE MONEY INFRASTRUCTURE LIMITED,cat-a
RELIANCE POWER LIMITED,cat-a
RELIANCE SECURITIES LIMITED,cat-a
RELIANCE TECH SERVICES LIMITED,cat-a
RELIGARE ENTERPRISES LIMITED,cat-a
RELIGARE FINVEST LIMITED,cat-a
RELIGARE HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED,cat-a
RELIGARE SECURITIES LIMITED,cat-a
RENEW POWER VENTURE PVT LTD,cat-a
RICH GRAVISS PRODUCTS PRIVATE LIMITED,cat-a
RICOH INDIA LIMITED,cat-a
RIDAAN AND RUHAN BUILDWELL PRIVATE LIMITED,cat-a
RING PLUS AQUA LIMITED,cat-a
RITCO LOGISTICS PRIVATE LIMITED,cat-a
ROBERT BOSCH ENGINEERING AND BUSINESS SOLUTIONS PRIVATE LIMITED,cat-a
RUCHI SOYA INDUSTRIES LIMITED,cat-a
SANWARIA AGRO OILS LIMITED,cat-a
RSWM LIMITED,cat-a
RUPA & COMPANY LTD,cat-a
SAVITA OIL TECHNOLOGIES LIMITED,cat-a
RPG LIFE SCIENCES LIMITED,cat-a
SARDA ENERGY & MINERALS LIMITED,cat-a
SANGHVI MOVERS LIMITED,cat-a
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,cat-a
SADBHAV ENGINEERING LIMITED,cat-a
RUCHI INFRASTRUCTURE LIMITED,cat-a
ROLTA INDIA LIMITED,cat-a
SARASWATI SUGAR MILLS LIMITED,cat-a
SESA RESOURCES LIMITED,cat-a
RSPL LIMITED,cat-a
ROQUETTE RIDDHI SIDDHI PRIVATE LIMITED,cat-a
SEL TEXTILES LIMITED,cat-a
SANATHAN TEXTILES PRIVATE LIMITED,cat-a
SAMSONITE SOUTH ASIA PRIVATE LIMITED,cat-a
SECURITY PRINTING AND MINTING CORPORATION OF INDIA LIMITED,cat-a
S CHAND AND COMPANY PRIVATE LIMITED,cat-a
SARASWATI AGRO CHEMICALS (INDIA) PRIVATE LIMITED,cat-a
SANDOZ PRIVATE LIMITED,cat-a
ROULUNDS BRAKING INDIA PRIVATE LIMITED,cat-a
SANGIR PLASTICS PVT LTD,cat-a
SEPR REFRACTORIES INDIA PRIVATE LIMITED,cat-a
SCHIFFER AND MENEZES INDIA PRIVATE LIMITED,cat-a
SCHINDLER INDIA PRIVATE LIMITED,cat-a
SAURER TEXTILE SOLUTIONS PRIVATE LIMITED,cat-a
SANDVIK ASIA PRIVATE LIMITED,cat-a
ROCKWELL AUTOMATION INDIA PRIVATE LIMITED,cat-a
SAVEX TECHNOLOGIES PRIVATE LIMITED,cat-a
SANSERA ENGINEERING PRIVATE LIMITED,cat-a
SAMSON MARITIME LIMITED,cat-a
SAFRAN ENGINEERING SERVICES INDIA PRIVATE LIMITED,cat-a
ROOTS MULTI CLEAN LIMITED,cat-a
SAME DEUTZ-FAHR INDIA PRIVATE LIMITED,cat-a
SABARMATI GAS LIMITED,cat-a
SAJJAN INDIA LIMITED,cat-a
SAMSARA SHIPPING PRIVATE LIMITED,cat-a
SEALED AIR (INDIA) PRIVATE LIMITED,cat-a
RYAL LOGISTICS PRIVATE LIMITED,cat-a
SANGHAVI SAVLA STOCK BROKERS LIMITED,cat-a
SELENE ESTATE LIMITED,cat-a
SELENE CONSTRUCTIONS LIMITED,cat-a
SDG SOFTWARE INDIA PRIVATE LIMITED,cat-a
SAP INDIA PRIVATE LIMITED,cat-a
SAMSUNG R&D INSTITUTE INDIA - BANGALORE PRIVATE LIMITED,cat-a
SABA SOFTWARE INDIA PRIVATE LIMITED,cat-a
SBN TECHNOLOGIECS PRIVATE LIMITED,cat-a
SAAMA TECHNOLOGIES (INDIA) PRIVATE LIMITED,cat-a
SCIFORMIX TECHNOLOGIES PRIVATE LIMITED,cat-a
SAPIENT CONSULTING PRIVATE LIMITED,cat-a
S2 INFOTECH PRIVATE LIMITED,cat-a
SARVATRA INTEGRATED MANAGEMENT SERVICE PRIVATE LIMITED,cat-a
SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,cat-a
SECURE METERS LIMITED,cat-a
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,cat-a
RYAN INDIA TAX SERVICES PRIVATE LIMITED,cat-a
SAFRAN INDIA PRIVATE LIMITED,cat-a
SEQUEL LOGISTICS PRIVATE LIMITED,cat-a
SCHREIBER DYNAMIX DAIRIES PRIVATE LIMITED,cat-a
ROCKWELL AUTOMATION INDIA PRIVATE LIMITED,cat-a
ROLTA INDIA LIMITED,cat-a
